node	identifier	x_position	y_position	color	annotation
G3NLD8	69293.ENSGACP00000006151	0.7346827133479212	0.4056451612903226	rgb(238,239,117)	High density lipoprotein-binding protein a
G3NLJ0	69293.ENSGACP00000006203	0.625711159737418	0.41000000000000003	rgb(117,186,239)	Ribosomal protein L35a
G3NPA2	69293.ENSGACP00000007166	0.19638949671772432	0.26629032258064517	rgb(117,164,239)	Cytochrome b-c1 complex subunit 7; Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain
G3NPV3	69293.ENSGACP00000007368	0.31455142231947486	0.6959677419354839	rgb(117,193,239)	Programmed cell death 6 interacting protein
G3NRK0	69293.ENSGACP00000007967	0.49442013129102846	0.3904032258064516	rgb(239,160,117)	40S ribosomal protein SA; Required for the assembly and/or stability of the 40S ribosomal subunit. Required for the processing of the 20S rRNA- precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits. Also functions as a cell surface receptor for laminin. Plays a role in cell adhesion to the basement membrane and in the consequent activation of signaling transduction pathways. May play a role in cell fate determination and tissue morphogenesis; Belongs to the universal ribosomal protein uS2 family
G3NS10	69293.ENSGACP00000008127	0.8403719912472648	0.5747580645161291	rgb(202,239,117)	Actin, alpha, cardiac muscle 1a; Belongs to the actin family
G3NT23	69293.ENSGACP00000008491	0.5679431072210066	0.8033870967741935	rgb(14,178,0)	Tubulin alpha chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
G3NTC1	69293.ENSGACP00000008589	0.31455142231947486	0.6379032258064516	rgb(117,239,177)	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1b
G3NTD6	69293.ENSGACP00000008604	0.31652078774617065	0.42016129032258065	rgb(117,239,191)	ATP synthase subunit alpha; Produces ATP from ADP in the presence of a proton gradient across the membrane
G3NU97	69293.ENSGACP00000008915	0.5692560175054705	0.3708064516129032	rgb(117,239,213)	Ribosomal protein S13; Belongs to the universal ribosomal protein uS15 family
G3NUA6	69293.ENSGACP00000008924	0.7871991247264771	0.521774193548387	rgb(151,239,117)	ER lipid raft associated 1
G3NW14	69293.ENSGACP00000009533	0.18719912472647704	0.5377419354838711	rgb(117,239,206)	6-phosphogluconate dehydrogenase, decarboxylating; Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH; Belongs to the 6-phosphogluconate dehydrogenase family
G3NXQ8	69293.ENSGACP00000010128	0.23315098468271334	0.41508064516129034	rgb(117,236,239)	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit b, isoform 1
G3NXT2	69293.ENSGACP00000010152	0.49967177242888405	0.2641129032258065	rgb(117,239,220)	Eukaryotic translation initiation factor 3 subunit C; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation
G3NXX5	69293.ENSGACP00000010195	0.7169584245076587	0.6255645161290323	rgb(117,239,126)	Actin, alpha, cardiac muscle 1; Belongs to the actin family
G3NYB9	69293.ENSGACP00000010339	0.23971553610503282	0.3446774193548387	rgb(166,239,117)	annotation not available
G3NYX9	69293.ENSGACP00000010550	0.8594091903719913	0.6233870967741936	rgb(239,233,117)	Lymphocyte cytosolic plastin 1
G3NZN3	69293.ENSGACP00000010806	0.7563457330415755	0.7678225806451614	rgb(239,117,117)	Myosin, light chain 9b, regulatory
G3P3G8	69293.ENSGACP00000012141	0.537746170678337	0.5798387096774195	rgb(117,229,239)	T-complex 1; Molecular chaperone; assists the folding of proteins upon ATP hydrolysis
G3P5V0	69293.ENSGACP00000012973	0.4812910284463895	0.3388709677419355	rgb(117,171,239)	Ribosomal protein S18; Belongs to the universal ribosomal protein uS13 family
G3P6S6	69293.ENSGACP00000013300	0.40579868708971556	0.5609677419354839	rgb(188,239,117)	Heat shock protein 90, beta (grp94), member 1
G3P8D8	69293.ENSGACP00000013862	0.5278993435448578	0.7380645161290323	rgb(117,239,148)	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
G3P8Y4	69293.ENSGACP00000014058	0.7839168490153174	0.28951612903225804	rgb(117,239,184)	Histidine triad nucleotide binding protein 1
G3P920	69293.ENSGACP00000014094	0.6086433260393873	0.7286290322580645	rgb(117,222,239)	annotation not available
G3P970	69293.ENSGACP00000014144	0.4202407002188184	0.7155645161290323	rgb(239,226,117)	Annexin A2a
G3P9S4	69293.ENSGACP00000014348	0.262035010940919	0.521774193548387	rgb(101,199,255)	Isocitrate dehydrogenase 2 (NADP+), mitochondrial; Belongs to the isocitrate and isopropylmalate dehydrogenases family
G3PA34	69293.ENSGACP00000014458	0.5817286652078775	0.28008064516129033	rgb(239,146,117)	Ribosomal protein S12; Belongs to the eukaryotic ribosomal protein eS12 family
G3PCE1	69293.ENSGACP00000015265	0.49442013129102846	0.8208064516129033	rgb(0,178,157)	Tubulin alpha chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
G3PCE2	69293.ENSGACP00000015266	0.39070021881838074	0.8193548387096775	rgb(117,239,140)	Annexin A1a
G3PCG6	69293.ENSGACP00000015290	0.5567833698030635	0.31709677419354837	rgb(117,207,239)	Ribosomal protein S27a
G3PDV0	69293.ENSGACP00000015774	0.5082056892778993	0.42451612903225805	rgb(117,117,239)	Ribosomal protein S2; Belongs to the universal ribosomal protein uS5 family
G3PFE7	69293.ENSGACP00000016321	0.36181619256017505	0.7540322580645161	rgb(117,149,239)	PYD and CARD domain containing
G3PHA5	69293.ENSGACP00000016980	0.5318380743982495	0.4731451612903226	rgb(117,239,227)	Uncharacterized protein; Eukaryotic translation elongation factor 2a, tandem duplicate 2
G3PJ10	69293.ENSGACP00000017589	0.5410284463894968	0.27717741935483875	rgb(173,239,117)	Ribosomal protein L22
G3PJ29	69293.ENSGACP00000017608	0.262035010940919	0.7540322580645161	rgb(239,189,117)	Rho GDP dissociation inhibitor (GDI) alpha
G3PJV6	69293.ENSGACP00000017886	0.47800875273522975	0.5733064516129033	rgb(239,197,117)	Heat shock protein 90kDa alpha (cytosolic), class B member 1
G3PKP7	69293.ENSGACP00000018177	0.16225382932166305	0.3548387096774193	rgb(101,255,163)	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
G3PLE8	69293.ENSGACP00000018429	0.3408096280087527	0.4114516129032258	rgb(117,239,235)	ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane
G3PM61	69293.ENSGACP00000018692	0.24562363238512036	0.24669354838709678	rgb(239,124,117)	Cytochrome b-c1 complex subunit Rieske, mitochondrial; Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis
G3PP08	69293.ENSGACP00000019341	0.5981400437636762	0.39403225806451614	rgb(117,239,198)	Ribosomal protein L27; Belongs to the eukaryotic ribosomal protein eL27 family
G3PP78	69293.ENSGACP00000019411	0.5699124726477025	0.5725806451612904	rgb(209,239,117)	Chaperonin containing TCP1 subunit 2; Molecular chaperone; assists the folding of proteins upon ATP hydrolysis
G3PPN8	69293.ENSGACP00000019573	0.2088621444201313	0.3258064516129032	rgb(187,255,101)	NADH dehydrogenase (ubiquinone) Fe-S protein 1; Belongs to the complex I 75 kDa subunit family
G3PPP6	69293.ENSGACP00000019581	0.0939824945295405	0.5994354838709678	rgb(137,239,117)	Lactoylglutathione lyase; Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione
G3PQL2	69293.ENSGACP00000019897	0.18851203501094094	0.4121774193548387	rgb(239,168,117)	ATP synthase-coupling factor 6, mitochondrial; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain
G3PQX4	69293.ENSGACP00000020009	0.5823851203501095	0.4317741935483871	rgb(117,142,239)	Ribosomal protein L31
G3PSB5	69293.ENSGACP00000020501	0.813457330415755	0.3475806451612903	rgb(239,182,117)	annotation not available
G3PSB6	69293.ENSGACP00000020502	0.813457330415755	0.4637096774193548	rgb(117,117,239)	Hyaluronan and proteoglycan link protein 1b
G3PVG3	69293.ENSGACP00000021600	0.6808533916849017	0.8099193548387097	rgb(239,218,117)	Transmembrane emp24 protein transport domain containing 9
G3PVK4	69293.ENSGACP00000021643	0.9171772428884026	0.8331451612903226	rgb(255,0,0)	Talin 2a
G3PYA1	69293.ENSGACP00000022591	0.8173960612691467	0.6575000000000001	rgb(117,135,239)	annotation not available
G3PYU1	69293.ENSGACP00000022781	0.6591903719912473	0.9086290322580646	rgb(255,175,101)	Cathepsin D; Belongs to the peptidase A1 family
G3Q0N5	69293.ENSGACP00000023430	0.362472647702407	0.28588709677419355	rgb(117,178,239)	Solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4; Belongs to the mitochondrial carrier (TC 2.A.29) family
G3Q162	69293.ENSGACP00000023610	0.6788840262582058	0.521774193548387	rgb(117,128,239)	Macrophage migration inhibitory factor
G3Q289	69293.ENSGACP00000023988	0.7747264770240702	0.5638709677419355	rgb(122,239,117)	Gelsolin a
G3Q2Y3	69293.ENSGACP00000024232	0.6112691466083152	0.9173387096774195	rgb(117,239,155)	Junction plakoglobin a
G3Q393	69293.ENSGACP00000024345	0.6303063457330416	0.8433064516129033	rgb(195,239,117)	Spectrin alpha 2
G3Q3X8	69293.ENSGACP00000024582	0.8817286652078775	0.8817741935483872	rgb(117,239,119)	Talin 1
G3Q3Z6	69293.ENSGACP00000024600	0.6204595185995624	0.1545161290322581	rgb(180,239,117)	Clathrin light chain; Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
G3Q4Z0	69293.ENSGACP00000024944	0.5003282275711161	0.748225806451613	rgb(239,175,117)	Tubulin beta chain; Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
G3Q6T4	69293.ENSGACP00000025594	0.07822757111597375	0.42887096774193545	rgb(239,139,117)	Sex hormone binding globulin
G3Q972	69293.ENSGACP00000026436	0.5423413566739606	0.4063709677419355	rgb(0,28,178)	Ribosomal protein S16; Belongs to the universal ribosomal protein uS9 family
G3QBL0	69293.ENSGACP00000027276	0.562035010940919	0.08629032258064517	rgb(117,157,239)	Serine/arginine-rich splicing factor 1b
G3QBU5	69293.ENSGACP00000027361	0.37822757111597377	0.24233870967741938	rgb(117,239,133)	Solute carrier family 25 alpha, member 5; Belongs to the mitochondrial carrier (TC 2.A.29) family
G3QCC3	69293.ENSGACP00000027539	0.4891684901531729	0.1167741935483871	rgb(144,239,117)	Heterogeneous nuclear ribonucleoprotein A/Ba
Q804E3	69293.ENSGACP00000009457	0.28829321663019697	0.8120967741935484	rgb(150,101,255)	Homeo box A13a
