node	identifier	x_position	y_position	color	annotation
G3NGD3	69293.ENSGACP00000004389	0.49455958549222795	0.17595419847328247	rgb(117,239,177)	Uncharacterized protein; Spondin 1b
G3NGT4	69293.ENSGACP00000004541	0.6018134715025908	0.1583969465648855	rgb(117,164,239)	Apolipoprotein C-II
G3NI60	69293.ENSGACP00000005020	0.7269430051813472	0.33396946564885494	rgb(117,186,239)	annotation not available
G3NIW2	69293.ENSGACP00000005272	0.7518134715025907	0.24847328244274808	rgb(239,189,117)	Putative breast adenocarcinoma marker; Belongs to the SNF7 family
G3NJS1	69293.ENSGACP00000005583	0.33367875647668394	0.685114503816794	rgb(117,229,239)	annotation not available
G3NJU3	69293.ENSGACP00000005605	0.6484455958549223	0.7744274809160306	rgb(0,28,178)	Myosin, light chain 12, genome duplicate 1
G3NLD8	69293.ENSGACP00000006151	0.7090673575129535	0.14083969465648855	rgb(255,0,0)	High density lipoprotein-binding protein a
G3NNM8	69293.ENSGACP00000006942	0.7121761658031088	0.19351145038167938	rgb(239,117,117)	Alpha-2-macroglobulin-like 1
G3NNT7	69293.ENSGACP00000007001	0.17279792746113992	0.14083969465648855	rgb(173,239,117)	Heat shock protein family, alpha-crystallin-related, b7; Belongs to the small heat shock protein (HSP20) family
G3NPA2	69293.ENSGACP00000007166	0.3974093264248704	0.16984732824427481	rgb(122,239,117)	Cytochrome b-c1 complex subunit 7; Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain
G3NRG5	69293.ENSGACP00000007932	0.4588082901554404	0.12328244274809161	rgb(239,131,117)	Neural cell adhesion molecule 3; Si:dkey-77d17.6
G3NRK0	69293.ENSGACP00000007967	0.6010362694300518	0.35763358778625953	rgb(137,239,117)	40S ribosomal protein SA; Required for the assembly and/or stability of the 40S ribosomal subunit. Required for the processing of the 20S rRNA- precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits. Also functions as a cell surface receptor for laminin. Plays a role in cell adhesion to the basement membrane and in the consequent activation of signaling transduction pathways. May play a role in cell fate determination and tissue morphogenesis; Belongs to the universal ribosomal protein uS2 family
G3NU97	69293.ENSGACP00000008915	0.716839378238342	0.4751908396946565	rgb(117,135,239)	Ribosomal protein S13; Belongs to the universal ribosomal protein uS15 family
G3NUM7	69293.ENSGACP00000009045	0.7246113989637306	0.43244274809160305	rgb(117,117,239)	Ribosomal protein S25
G3NW63	69293.ENSGACP00000009582	0.28937823834196896	0.1568702290076336	rgb(117,193,239)	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed to be not involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
G3NX96	69293.ENSGACP00000009965	0.6018134715025908	0.20954198473282443	rgb(117,239,169)	annotation not available
G3NXW0	69293.ENSGACP00000010180	0.7626943005181348	0.6148854961832061	rgb(117,207,239)	ST13, Hsp70 interacting protein; Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
G3NY15	69293.ENSGACP00000010235	0.47979274611398964	0.5942748091603054	rgb(117,239,140)	Niemann-Pick disease, type C2
G3NY67	69293.ENSGACP00000010287	0.20310880829015548	0.717175572519084	rgb(209,239,117)	BUD31 homolog (yeast)
G3NYB9	69293.ENSGACP00000010339	0.2590673575129534	0.33091603053435115	rgb(117,149,239)	annotation not available
G3NZH1	69293.ENSGACP00000010744	0.15492227979274611	0.38664122137404583	rgb(239,153,117)	Transglutaminase 2b
G3NZN3	69293.ENSGACP00000010806	0.6943005181347152	0.8393129770992367	rgb(117,117,239)	Myosin, light chain 9b, regulatory
G3P1D2	69293.ENSGACP00000011405	0.15492227979274611	0.33396946564885494	rgb(117,222,239)	N(alpha)-acetyltransferase 10, NatA catalytic subunit
G3P3A2	69293.ENSGACP00000012075	0.21476683937823837	0.5591603053435115	rgb(224,239,117)	Synaptotagmin binding, cytoplasmic RNA interacting protein, like
G3P5J3	69293.ENSGACP00000012866	0.33290155440414504	0.5095419847328244	rgb(101,255,163)	Angiotensinogen; Belongs to the serpin family
G3P5V0	69293.ENSGACP00000012973	0.633678756476684	0.5561068702290076	rgb(150,101,255)	Ribosomal protein S18; Belongs to the universal ribosomal protein uS13 family
G3P6R2	69293.ENSGACP00000013285	0.5660621761658031	0.10572519083969466	rgb(117,239,213)	Transketolase b
G3P846	69293.ENSGACP00000013770	0.505440414507772	0.2263358778625954	rgb(202,239,117)	Translocase of inner mitochondrial membrane 13 homolog (yeast); Belongs to the small Tim family
G3P8F3	69293.ENSGACP00000013877	0.39041450777202075	0.3698473282442748	rgb(239,226,117)	Cytochrome c oxidase subunit; This protein is one of the nuclear-coded polypeptide chains of cytochrome c oxidase, the terminal oxidase in mitochondrial electron transport
G3P920	69293.ENSGACP00000014094	0.8660621761658032	0.8553435114503817	rgb(117,239,191)	annotation not available
G3PC16	69293.ENSGACP00000015140	0.4378238341968912	0.667557251908397	rgb(239,160,117)	High-mobility group box 1b
G3PDR7	69293.ENSGACP00000015741	0.29481865284974096	0.2469465648854962	rgb(159,239,117)	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10
G3PDV0	69293.ENSGACP00000015774	0.5373056994818654	0.4354961832061069	rgb(117,239,198)	Ribosomal protein S2; Belongs to the universal ribosomal protein uS5 family
G3PGM9	69293.ENSGACP00000016753	0.7805699481865286	0.38664122137404583	rgb(117,142,239)	Echinoderm microtubule associated protein like 2
G3PIX9	69293.ENSGACP00000017558	0.1906735751295337	0.47442748091603054	rgb(239,124,117)	ER lipid raft associated 2
G3PJ29	69293.ENSGACP00000017608	0.6733160621761659	0.0881679389312977	rgb(117,171,239)	Rho GDP dissociation inhibitor (GDI) alpha
G3PJH2	69293.ENSGACP00000017752	0.6352331606217617	0.36679389312977095	rgb(239,139,117)	Ribosomal protein L17; Chromosome 18 open reading frame 32; Belongs to the universal ribosomal protein uL22 family
G3PKP7	69293.ENSGACP00000018177	0.2217616580310881	0.2568702290076336	rgb(195,239,117)	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
G3PLE8	69293.ENSGACP00000018429	0.360880829015544	0.41946564885496185	rgb(117,215,239)	ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane
G3PM61	69293.ENSGACP00000018692	0.3321243523316062	0.31717557251908396	rgb(14,178,0)	Cytochrome b-c1 complex subunit Rieske, mitochondrial; Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis
G3PNK3	69293.ENSGACP00000019186	0.7805699481865286	0.0881679389312977	rgb(239,168,117)	annotation not available
G3PP08	69293.ENSGACP00000019341	0.5528497409326425	0.47900763358778625	rgb(178,171,0)	Ribosomal protein L27; Belongs to the eukaryotic ribosomal protein eL27 family
G3PPP6	69293.ENSGACP00000019581	0.10906735751295338	0.200381679389313	rgb(217,239,117)	Lactoylglutathione lyase; Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione
G3PPP7	69293.ENSGACP00000019582	0.11917098445595856	0.5973282442748092	rgb(117,236,239)	Uncharacterized protein; Si:dkey-4e7.3
G3PQL2	69293.ENSGACP00000019897	0.2528497409326425	0.3805343511450382	rgb(255,175,101)	ATP synthase-coupling factor 6, mitochondrial; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain
G3PQX4	69293.ENSGACP00000020009	0.6686528497409328	0.5339694656488551	rgb(117,239,206)	Ribosomal protein L31
G3PT54	69293.ENSGACP00000020790	0.5987046632124353	0.4583969465648855	rgb(129,239,117)	Ribosomal protein L13; Belongs to the eukaryotic ribosomal protein eL13 family
G3PUL8	69293.ENSGACP00000021305	0.35466321243523313	0.7416030534351146	rgb(101,199,255)	Proteasome (prosome, macropain) 26S subunit, ATPase, 3
G3PVK9	69293.ENSGACP00000021648	0.6810880829015544	0.6874045801526718	rgb(117,239,162)	Alpha-tropomyosin; Belongs to the tropomyosin family
G3PVY2	69293.ENSGACP00000021771	0.46813471502590676	0.751526717557252	rgb(239,233,117)	High-mobility group box 2a
G3PXF9	69293.ENSGACP00000022298	0.739378238341969	0.6652671755725191	rgb(117,239,184)	Tropomyosin 4; Belongs to the tropomyosin family
G3PXM2	69293.ENSGACP00000022361	0.21321243523316064	0.6477099236641222	rgb(117,239,148)	Serine/arginine-rich splicing factor 9
G3PYA1	69293.ENSGACP00000022591	0.8676165803108808	0.6393129770992366	rgb(117,239,227)	annotation not available
G3PYU1	69293.ENSGACP00000022781	0.3601036269430052	0.5782442748091604	rgb(117,120,239)	Cathepsin D; Belongs to the peptidase A1 family
G3PZH5	69293.ENSGACP00000023015	0.33056994818652846	0.20725190839694657	rgb(239,211,117)	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone
G3PZK8	69293.ENSGACP00000023048	0.911139896373057	0.7698473282442748	rgb(166,239,117)	IQ motif containing GTPase activating protein 1
G3Q162	69293.ENSGACP00000023610	0.24430051813471504	0.7690839694656489	rgb(239,175,117)	Macrophage migration inhibitory factor
G3Q163	69293.ENSGACP00000023611	0.5303108808290156	0.5125954198473283	rgb(117,200,239)	Ribosomal protein S6; Belongs to the eukaryotic ribosomal protein eS6 family
G3Q2D6	69293.ENSGACP00000024035	0.41217616580310884	0.23549618320610688	rgb(117,239,220)	Ubiquinol-cytochrome c reductase, complex III subunit VII
G3Q2Y3	69293.ENSGACP00000024232	0.31580310880829016	0.6385496183206107	rgb(117,239,235)	Junction plakoglobin a
G3Q3A5	69293.ENSGACP00000024357	0.544300518134715	0.8019083969465649	rgb(117,239,133)	SET translocation (myeloid leukemia-associated) B; Belongs to the nucleosome assembly protein (NAP) family
G3Q3C4	69293.ENSGACP00000024376	0.5792746113989637	0.40419847328244274	rgb(239,197,117)	Ribosomal protein L26
G3Q3Z6	69293.ENSGACP00000024600	0.11917098445595856	0.28129770992366415	rgb(231,239,117)	Clathrin light chain; Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
G3Q486	69293.ENSGACP00000024690	0.427720207253886	0.3255725190839695	rgb(151,239,117)	ATP synthase subunit d, mitochondrial; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the cent [...] 
G3Q659	69293.ENSGACP00000025366	0.699740932642487	0.5110687022900764	rgb(117,128,239)	Ribosomal protein S15a; Belongs to the universal ribosomal protein uS8 family
G3Q6T4	69293.ENSGACP00000025594	0.083419689119171	0.47442748091603054	rgb(239,204,117)	Sex hormone binding globulin
G3Q972	69293.ENSGACP00000026436	0.5878238341968912	0.5309160305343512	rgb(188,239,117)	Ribosomal protein S16; Belongs to the universal ribosomal protein uS9 family
G3QAJ2	69293.ENSGACP00000026908	0.6375647668393782	0.9156488549618321	rgb(239,182,117)	Transgelin 2; Belongs to the calponin family
Q804E3	69293.ENSGACP00000009457	0.7626943005181348	0.5622137404580153	rgb(238,239,117)	Homeo box A13a
